param_id,window_id,test_start,test_end,cagr,mdd,calmar,turnover
60efcf55f2,0,2005-01-01,2007-12-31,0.1462436130327489,-0.37468137690365255,0.3903146034139688,0.0038412291933418692
60efcf55f2,1,2011-01-01,2013-12-31,0.30649911750154724,-0.35859478661784794,0.854722737026797,0.024296675191815855
1ff6fa377f,0,2005-01-01,2007-12-31,0.20952158429151324,-0.2573962339078635,0.8140040788883988,0.003201024327784891
1ff6fa377f,1,2011-01-01,2013-12-31,0.39516556699262484,-0.22219016692618543,1.7785015982453634,0.023657289002557546
873bf47089,0,2005-01-01,2007-12-31,0.1462436130327489,-0.37468137690365255,0.3903146034139688,0.0038412291933418692
873bf47089,1,2011-01-01,2013-12-31,0.2794316781530728,-0.3585947866178487,0.7792407714249919,0.024296675191815855
11c7dab732,0,2005-01-01,2007-12-31,0.20952158429151324,-0.2573962339078635,0.8140040788883988,0.003201024327784891
11c7dab732,1,2011-01-01,2013-12-31,0.38693869907400247,-0.22219016692618587,1.7414753516187238,0.023657289002557546
92c9d89202,0,2005-01-01,2007-12-31,0.1462436130327489,-0.37468137690365255,0.3903146034139688,0.0038412291933418692
92c9d89202,1,2011-01-01,2013-12-31,0.2794316781530728,-0.3585947866178487,0.7792407714249919,0.024296675191815855
327335d39e,0,2005-01-01,2007-12-31,0.20952158429151324,-0.2573962339078635,0.8140040788883988,0.003201024327784891
327335d39e,1,2011-01-01,2013-12-31,0.38693869907400247,-0.22219016692618587,1.7414753516187238,0.023657289002557546
5786af9a1c,0,2005-01-01,2007-12-31,0.1462436130327489,-0.37468137690365255,0.3903146034139688,0.0038412291933418692
5786af9a1c,1,2011-01-01,2013-12-31,0.3026964694414638,-0.35859478661784827,0.8441184332220789,0.024296675191815855
6f8c0a3398,0,2005-01-01,2007-12-31,0.20952158429151324,-0.2573962339078635,0.8140040788883988,0.003201024327784891
6f8c0a3398,1,2011-01-01,2013-12-31,0.3976527818628326,-0.22219016692618554,1.7896956798945023,0.023657289002557546
85e96274cc,0,2005-01-01,2007-12-31,0.1462436130327489,-0.37468137690365255,0.3903146034139688,0.0038412291933418692
85e96274cc,1,2011-01-01,2013-12-31,0.2757078115818943,-0.35859478661784827,0.7688561626405183,0.024296675191815855
577e81b22a,0,2005-01-01,2007-12-31,0.20952158429151324,-0.2573962339078635,0.8140040788883988,0.003201024327784891
577e81b22a,1,2011-01-01,2013-12-31,0.3894112475929865,-0.22219016692618598,1.7526034251657645,0.023657289002557546
39c91ae76d,0,2005-01-01,2007-12-31,0.1462436130327489,-0.37468137690365255,0.3903146034139688,0.0038412291933418692
39c91ae76d,1,2011-01-01,2013-12-31,0.2757078115818943,-0.35859478661784827,0.7688561626405183,0.024296675191815855
5583791adf,0,2005-01-01,2007-12-31,0.20952158429151324,-0.2573962339078635,0.8140040788883988,0.003201024327784891
5583791adf,1,2011-01-01,2013-12-31,0.3894112475929865,-0.22219016692618598,1.7526034251657645,0.023657289002557546
200d52cac4,0,2005-01-01,2007-12-31,0.1462436130327489,-0.37468137690365255,0.3903146034139688,0.0038412291933418692
200d52cac4,1,2011-01-01,2013-12-31,0.3026964694414638,-0.35859478661784827,0.8441184332220789,0.024296675191815855
d51e5e36ed,0,2005-01-01,2007-12-31,0.20952158429151324,-0.2573962339078635,0.8140040788883988,0.003201024327784891
d51e5e36ed,1,2011-01-01,2013-12-31,0.4024423482833188,-0.22219016692618554,1.8112518382373572,0.023657289002557546
0eaa606cd5,0,2005-01-01,2007-12-31,0.1462436130327489,-0.37468137690365255,0.3903146034139688,0.0038412291933418692
0eaa606cd5,1,2011-01-01,2013-12-31,0.2757078115818943,-0.35859478661784827,0.7688561626405183,0.024296675191815855
